country,country_code,city,begin_postal,end_postal,parcel_pickup_tier,freight_pickup_tier,parcel_delivery_tier,freight_delivery_tier
India,IN,,796421,796421,B,B,B,B
India,IN,,796431,796431,B,B,B,B
India,IN,,796441,796441,B,B,B,B
India,IN,,796471,796471,B,B,B,B
India,IN,,796501,796501,B,B,B,B
India,IN,,796571,796571,B,B,B,B
India,IN,,796581,796581,B,B,B,B
India,IN,,796691,796691,B,B,B,B
India,IN,,796701,796701,B,B,B,B
India,IN,,796710,796710,B,B,B,B
India,IN,,796730,796730,B,B,B,B
India,IN,,796751,796751,B,B,B,B
India,IN,,796770,796770,B,B,B,B
India,IN,,796772,796772,B,B,B,B
India,IN,,796810,796810,B,B,B,B
India,IN,,796891,796891,B,B,B,B
India,IN,,796901,796901,B,B,B,B
India,IN,,796911,796911,B,B,B,B
India,IN,,797001,797005,B,B,B,B
India,IN,,797100,797111,B,B,B,B
India,IN,,797113,797117,B,B,B,B
India,IN,,797121,797121,B,B,B,B
India,IN,,798601,798604,B,B,B,B
India,IN,,798611,798623,B,B,B,B
India,IN,,798625,798627,B,B,B,B
India,IN,,799012,799013,B,B,B,B
India,IN,,799015,799015,B,B,B,B
India,IN,,799022,799022,B,B,B,B
India,IN,,799035,799035,B,B,B,B
India,IN,,799045,799045,B,B,B,B
India,IN,,799055,799055,B,B,B,B
India,IN,,799100,799105,B,B,B,B
India,IN,,799114,799116,B,B,B,B
India,IN,,799120,799120,B,B,B,B
India,IN,,799125,799125,B,B,B,B
India,IN,,799130,799131,B,B,B,B
India,IN,,799141,799145,B,B,B,B
India,IN,,799150,799150,B,B,B,B
India,IN,,799153,799153,B,B,B,B
India,IN,,799155,799157,B,B,B,B
India,IN,,799201,799205,B,B,B,B
India,IN,,799207,799207,B,B,B,B
India,IN,,799210,799212,B,B,B,B
India,IN,,799250,799251,B,B,B,B
India,IN,,799253,799254,B,B,B,B
India,IN,,799256,799256,B,B,B,B
India,IN,,799260,799264,B,B,B,B
India,IN,,799269,799271,B,B,B,B
India,IN,,799273,799273,B,B,B,B
India,IN,,799275,799275,B,B,B,B
India,IN,,799277,799281,B,B,B,B
India,IN,,799284,799290,B,B,B,B
India,IN,,800027,800027,B,B,B,B
India,IN,,800111,800111,B,B,B,B
India,IN,,801101,801104,B,B,B,B
India,IN,,801108,801108,B,B,B,B
India,IN,,801110,801110,B,B,B,B
India,IN,,801112,801113,B,B,B,B
India,IN,,801117,801118,B,B,B,B
India,IN,,801301,801307,B,B,B,B
India,IN,,801501,801503,B,B,B,B
India,IN,,801506,801506,B,B,B,B
India,IN,,802101,802103,B,B,B,B
India,IN,,802111,802120,B,B,B,B
India,IN,,802122,802123,B,B,B,B
India,IN,,802125,802136,B,B,B,B
India,IN,,802152,802152,B,B,B,B
India,IN,,802154,802166,B,B,B,B
India,IN,,802183,802183,B,B,B,B
India,IN,,802201,802223,B,B,B,B
India,IN,,802226,802226,B,B,B,B
India,IN,,802231,802231,B,B,B,B
India,IN,,802237,802237,B,B,B,B
India,IN,,802301,802302,B,B,B,B
India,IN,,802311,802316,B,B,B,B
India,IN,,802351,802351,B,B,B,B
India,IN,,803101,803101,B,B,B,B
India,IN,,803107,803111,B,B,B,B
India,IN,,803113,803120,B,B,B,B
India,IN,,803123,803123,B,B,B,B
India,IN,,803201,803204,B,B,B,B
India,IN,,803206,803206,B,B,B,B
India,IN,,803211,803214,B,B,B,B
India,IN,,803218,803218,B,B,B,B
India,IN,,803221,803221,B,B,B,B
India,IN,,803301,803303,B,B,B,B
India,IN,,803306,803307,B,B,B,B
India,IN,,804401,804408,B,B,B,B
India,IN,,804417,804430,B,B,B,B
India,IN,,804432,804434,B,B,B,B
India,IN,,804451,804454,B,B,B,B
India,IN,,805101,805112,B,B,B,B
India,IN,,805121,805131,B,B,B,B
India,IN,,805133,805133,B,B,B,B
India,IN,,805135,805135,B,B,B,B
India,IN,,805141,805141,B,B,B,B
India,IN,,805236,805236,B,B,B,B
India,IN,,811101,811107,B,B,B,B
India,IN,,811112,811112,B,B,B,B
India,IN,,811211,811213,B,B,B,B
India,IN,,811301,811305,B,B,B,B
India,IN,,811307,811317,B,B,B,B
India,IN,,813101,813110,B,B,B,B
India,IN,,813112,813113,B,B,B,B
India,IN,,813115,813119,B,B,B,B
India,IN,,813121,813121,B,B,B,B
India,IN,,813123,813129,B,B,B,B
India,IN,,813201,813209,B,B,B,B
India,IN,,813211,813214,B,B,B,B
India,IN,,813222,813225,B,B,B,B
India,IN,,813227,813228,B,B,B,B
India,IN,,813231,813231,B,B,B,B
India,IN,,813233,813233,B,B,B,B
India,IN,,813321,813321,B,B,B,B
India,IN,,814101,814103,B,B,B,B
India,IN,,814110,814116,B,B,B,B
India,IN,,814118,814120,B,B,B,B
India,IN,,814122,814122,B,B,B,B
India,IN,,814131,814131,B,B,B,B
India,IN,,814133,814133,B,B,B,B
India,IN,,814141,814158,B,B,B,B
India,IN,,814160,814160,B,B,B,B
India,IN,,814165,814167,B,B,B,B
India,IN,,815302,815302,B,B,B,B
India,IN,,815311,815315,B,B,B,B
India,IN,,815317,815318,B,B,B,B
India,IN,,815351,815355,B,B,B,B
India,IN,,815357,815357,B,B,B,B
India,IN,,815359,815359,B,B,B,B
India,IN,,816101,816110,B,B,B,B
India,IN,,816115,816118,B,B,B,B
India,IN,,816120,816120,B,B,B,B
India,IN,,816129,816129,B,B,B,B
India,IN,,821101,821113,B,B,B,B
India,IN,,821115,821115,B,B,B,B
India,IN,,821301,821312,B,B,B,B
India,IN,,822101,822102,B,B,B,B
India,IN,,822110,822129,B,B,B,B
India,IN,,822131,822133,B,B,B,B
India,IN,,823004,823005,B,B,B,B
India,IN,,823311,823311,B,B,B,B
India,IN,,824101,824103,B,B,B,B
India,IN,,824111,824116,B,B,B,B
India,IN,,824118,824118,B,B,B,B
India,IN,,824120,824125,B,B,B,B
India,IN,,824127,824127,B,B,B,B
India,IN,,824129,824130,B,B,B,B
India,IN,,824143,824143,B,B,B,B
India,IN,,824201,824203,B,B,B,B
India,IN,,824205,824211,B,B,B,B
India,IN,,824213,824213,B,B,B,B
India,IN,,824216,824218,B,B,B,B
India,IN,,824232,824237,B,B,B,B
India,IN,,824301,824303,B,B,B,B
India,IN,,825101,825103,B,B,B,B
India,IN,,825106,825106,B,B,B,B
India,IN,,825108,825109,B,B,B,B
India,IN,,825132,825132,B,B,B,B
India,IN,,825167,825167,B,B,B,B
India,IN,,825302,825303,B,B,B,B
India,IN,,825311,825326,B,B,B,B
India,IN,,825329,825330,B,B,B,B
India,IN,,825336,825336,B,B,B,B
India,IN,,825401,825413,B,B,B,B
India,IN,,825418,825418,B,B,B,B
India,IN,,825421,825421,B,B,B,B
India,IN,,827302,827302,B,B,B,B
India,IN,,828101,828101,B,B,B,B
India,IN,,828103,828104,B,B,B,B
India,IN,,828107,828110,B,B,B,B
India,IN,,828112,828117,B,B,B,B
India,IN,,828119,828123,B,B,B,B
India,IN,,828125,828126,B,B,B,B
India,IN,,828128,828129,B,B,B,B
India,IN,,828131,828135,B,B,B,B
India,IN,,828201,828201,B,B,B,B
India,IN,,828203,828207,B,B,B,B
India,IN,,828302,828309,B,B,B,B
India,IN,,828401,828404,B,B,B,B
India,IN,,829101,829114,B,B,B,B
India,IN,,829116,829119,B,B,B,B
India,IN,,829121,829123,B,B,B,B
India,IN,,829125,829135,B,B,B,B
India,IN,,829143,829144,B,B,B,B
India,IN,,829149,829150,B,B,B,B
India,IN,,829201,829210,B,B,B,B
India,IN,,829301,829301,B,B,B,B
India,IN,,832101,832106,B,B,B,B
India,IN,,832111,832111,B,B,B,B
India,IN,,832301,832304,B,B,B,B
India,IN,,832401,832404,B,B,B,B
India,IN,,833101,833106,B,B,B,B
India,IN,,833201,833203,B,B,B,B
India,IN,,833212,833219,B,B,B,B
India,IN,,833221,833223,B,B,B,B
India,IN,,835101,835102,B,B,B,B
India,IN,,835201,835206,B,B,B,B
India,IN,,835208,835214,B,B,B,B
India,IN,,835216,835221,B,B,B,B
India,IN,,835223,835223,B,B,B,B
India,IN,,835225,835235,B,B,B,B
India,IN,,835302,835303,B,B,B,B
India,IN,,835324,835325,B,B,B,B
India,IN,,841101,841101,B,B,B,B
India,IN,,841105,841105,B,B,B,B
India,IN,,841201,841225,B,B,B,B
India,IN,,841227,841227,B,B,B,B
India,IN,,841231,841245,B,B,B,B
India,IN,,841247,841247,B,B,B,B
India,IN,,841286,841287,B,B,B,B
India,IN,,841302,841302,B,B,B,B
India,IN,,841305,841305,B,B,B,B
India,IN,,841311,841313,B,B,B,B
India,IN,,841316,841316,B,B,B,B
India,IN,,841401,841428,B,B,B,B
India,IN,,841433,841443,B,B,B,B
India,IN,,841446,841446,B,B,B,B
India,IN,,841460,841460,B,B,B,B
India,IN,,841501,841509,B,B,B,B
India,IN,,842003,842005,B,B,B,B
India,IN,,843101,843130,B,B,B,B
India,IN,,843132,843133,B,B,B,B
India,IN,,843139,843139,B,B,B,B
India,IN,,843141,843141,B,B,B,B
India,IN,,843143,843144,B,B,B,B
India,IN,,843146,843147,B,B,B,B
India,IN,,843152,843153,B,B,B,B
India,IN,,843161,843162,B,B,B,B
India,IN,,843165,843165,B,B,B,B
India,IN,,843301,843302,B,B,B,B
India,IN,,843311,843334,B,B,B,B
India,IN,,843351,843351,B,B,B,B
India,IN,,843360,843360,B,B,B,B
India,IN,,844102,844103,B,B,B,B
India,IN,,844111,844128,B,B,B,B
India,IN,,844131,844131,B,B,B,B
India,IN,,844134,844134,B,B,B,B
India,IN,,844139,844139,B,B,B,B
India,IN,,844141,844141,B,B,B,B
India,IN,,844501,844509,B,B,B,B
India,IN,,845101,845103,B,B,B,B
India,IN,,845105,845107,B,B,B,B
India,IN,,845301,845307,B,B,B,B
India,IN,,845315,845315,B,B,B,B
India,IN,,845404,845404,B,B,B,B
India,IN,,845406,845406,B,B,B,B
India,IN,,845411,845420,B,B,B,B
India,IN,,845422,845437,B,B,B,B
India,IN,,845440,845440,B,B,B,B
India,IN,,845449,845455,B,B,B,B
India,IN,,845457,845459,B,B,B,B
India,IN,,846001,846009,B,B,B,B
India,IN,,847101,847109,B,B,B,B
India,IN,,847115,847115,B,B,B,B
India,IN,,847121,847123,B,B,B,B
India,IN,,847201,847201,B,B,B,B
India,IN,,847203,847204,B,B,B,B
India,IN,,847211,847215,B,B,B,B
India,IN,,847222,847236,B,B,B,B
India,IN,,847238,847240,B,B,B,B
India,IN,,847301,847308,B,B,B,B
India,IN,,847337,847337,B,B,B,B
India,IN,,847401,847405,B,B,B,B
India,IN,,847407,847411,B,B,B,B
India,IN,,847421,847424,B,B,B,B
India,IN,,847427,847429,B,B,B,B
India,IN,,847451,847452,B,B,B,B
India,IN,,848101,848102,B,B,B,B
India,IN,,848111,848111,B,B,B,B
India,IN,,848113,848118,B,B,B,B
India,IN,,848121,848122,B,B,B,B
India,IN,,848125,848125,B,B,B,B
India,IN,,848127,848127,B,B,B,B
India,IN,,848129,848134,B,B,B,B
India,IN,,848160,848160,B,B,B,B
India,IN,,848201,848211,B,B,B,B
India,IN,,848213,848213,B,B,B,B
India,IN,,848216,848216,B,B,B,B
India,IN,,848220,848220,B,B,B,B
India,IN,,848236,848237,B,B,B,B
India,IN,,848301,848302,B,B,B,B
India,IN,,848501,848506,B,B,B,B
India,IN,,851101,851101,B,B,B,B
India,IN,,851111,851120,B,B,B,B
India,IN,,851122,851122,B,B,B,B
India,IN,,851126,851135,B,B,B,B
India,IN,,851201,851205,B,B,B,B
India,IN,,851210,851220,B,B,B,B
India,IN,,851225,851225,B,B,B,B
India,IN,,852101,852101,B,B,B,B
India,IN,,852105,852116,B,B,B,B
India,IN,,852121,852131,B,B,B,B
India,IN,,852137,852139,B,B,B,B
India,IN,,852161,852161,B,B,B,B
India,IN,,852201,852202,B,B,B,B
India,IN,,852210,852210,B,B,B,B
India,IN,,852212,852218,B,B,B,B
India,IN,,852220,852221,B,B,B,B
India,IN,,853201,853205,B,B,B,B
India,IN,,853207,853207,B,B,B,B
India,IN,,854101,854109,B,B,B,B
India,IN,,854112,854117,B,B,B,B
India,IN,,854201,854206,B,B,B,B
India,IN,,854301,854305,B,B,B,B
India,IN,,854311,854312,B,B,B,B
India,IN,,854315,854318,B,B,B,B
India,IN,,854325,854340,B,B,B,B
India,IN,,855101,855102,B,B,B,B
India,IN,,855105,855108,B,B,B,B
India,IN,,855113,855117,B,B,B,B
India,IN,,855456,855456,B,B,B,B
India,IN,,140306,140307,B,B,B,B
India,IN,,143602,143606,B,B,B,B
India,IN,,141113,141113,B,B,B,B
India,IN,,141115,141119,B,B,B,B
India,IN,,141422,141422,B,B,B,B
India,IN,,711110,711111,B,B,B,B
India,IN,,711314,711314,B,B,B,B
India,IN,,712301,712305,B,B,B,B
Indonesia,ID,,14510,14510,B,B,B,B
Indonesia,ID,,14520,14520,B,B,B,B
Indonesia,ID,,14530,14530,B,B,B,B
Indonesia,ID,,14540,14540,B,B,B,B
Indonesia,ID,,14550,14550,B,B,B,B
Indonesia,ID,,14580,14580,B,B,B,B
Indonesia,ID,,16271,16276,B,B,B,B
Indonesia,ID,,16281,16288,B,B,B,B
Indonesia,ID,,16291,16299,B,B,B,B
Indonesia,ID,,16711,16711,B,B,B,B
Indonesia,ID,,16759,16759,B,B,B,B
Indonesia,ID,,16851,16851,B,B,B,B
Indonesia,ID,,17711,17719,B,B,B,B
Indonesia,ID,,17721,17728,B,B,B,B
Indonesia,ID,,17731,17736,B,B,B,B
Indonesia,ID,,20249,20249,B,B,B,B
Indonesia,ID,,20257,20257,B,B,B,B
Indonesia,ID,,20261,20266,B,B,B,B
Indonesia,ID,,20311,20318,B,B,B,B
Indonesia,ID,,20353,20354,B,B,B,B
Indonesia,ID,,20357,20358,B,B,B,B
Indonesia,ID,,20363,20363,B,B,B,B
Indonesia,ID,,20376,20378,B,B,B,B
Indonesia,ID,,20381,20383,B,B,B,B
Indonesia,ID,,20385,20385,B,B,B,B
Indonesia,ID,,20551,20553,B,B,B,B
Indonesia,ID,,20581,20581,B,B,B,B
Indonesia,ID,,20582,20583,B,B,B,B
Indonesia,ID,,20585,20585,B,B,B,B
Indonesia,ID,,20611,20616,B,B,B,B
Indonesia,ID,,20617,20618,B,B,B,B
Indonesia,ID,,20621,20628,B,B,B,B
Indonesia,ID,,20631,20634,B,B,B,B
Indonesia,ID,,20635,20635,B,B,B,B
Indonesia,ID,,20636,20636,B,B,B,B
Indonesia,ID,,20651,20651,B,B,B,B
Indonesia,ID,,20758,20758,B,B,B,B
Indonesia,ID,,20761,20762,B,B,B,B
Indonesia,ID,,20771,20774,B,B,B,B
Indonesia,ID,,20811,20813,B,B,B,B
Indonesia,ID,,20814,20814,B,B,B,B
Indonesia,ID,,20815,20816,B,B,B,B
Indonesia,ID,,20817,20819,B,B,B,B
Indonesia,ID,,20851,20859,B,B,B,B
Indonesia,ID,,20861,20862,B,B,B,B
Indonesia,ID,,20871,20876,B,B,B,B
Indonesia,ID,,20881,20881,B,B,B,B
Indonesia,ID,,20882,20885,B,B,B,B
Indonesia,ID,,20891,20891,B,B,B,B
Indonesia,ID,,20911,20917,B,B,B,B
Indonesia,ID,,20919,20919,B,B,B,B
Indonesia,ID,,20921,20929,B,B,B,B
Indonesia,ID,,20951,20952,B,B,B,B
Indonesia,ID,,20981,20981,B,B,B,B
Indonesia,ID,,20983,20983,B,B,B,B
Indonesia,ID,,20984,20984,B,B,B,B
Indonesia,ID,,20985,20985,B,B,B,B
Indonesia,ID,,20986,20987,B,B,B,B
Indonesia,ID,,20988,20988,B,B,B,B
Indonesia,ID,,20991,20998,B,B,B,B
Indonesia,ID,,21111,21118,B,B,B,B
Indonesia,ID,,21121,21129,B,B,B,B
Indonesia,ID,,21131,21137,B,B,B,B
Indonesia,ID,,21138,21138,B,B,B,B
Indonesia,ID,,21139,21139,B,B,B,B
Indonesia,ID,,21141,21147,B,B,B,B
Indonesia,ID,,21151,21151,B,B,B,B
Indonesia,ID,,21153,21157,B,B,B,B
Indonesia,ID,,21161,21163,B,B,B,B
Indonesia,ID,,21164,21164,B,B,B,B
Indonesia,ID,,21165,21165,B,B,B,B
Indonesia,ID,,21166,21166,B,B,B,B
Indonesia,ID,,21167,21168,B,B,B,B
Indonesia,ID,,21169,21169,B,B,B,B
Indonesia,ID,,21171,21174,B,B,B,B
Indonesia,ID,,21175,21175,B,B,B,B
Indonesia,ID,,21181,21184,B,B,B,B
Indonesia,ID,,21185,21185,B,B,B,B
Indonesia,ID,,21186,21187,B,B,B,B
Indonesia,ID,,21191,21195,B,B,B,B
Indonesia,ID,,21211,21219,B,B,B,B
Indonesia,ID,,21221,21229,B,B,B,B
Indonesia,ID,,21251,21258,B,B,B,B
Indonesia,ID,,21261,21264,B,B,B,B
Indonesia,ID,,21265,21268,B,B,B,B
Indonesia,ID,,21271,21274,B,B,B,B
Indonesia,ID,,21275,21277,B,B,B,B
Indonesia,ID,,21281,21283,B,B,B,B
Indonesia,ID,,21285,21285,B,B,B,B
Indonesia,ID,,21291,21294,B,B,B,B
Indonesia,ID,,21311,21316,B,B,B,B
Indonesia,ID,,21321,21325,B,B,B,B
Indonesia,ID,,21331,21335,B,B,B,B
Indonesia,ID,,21341,21345,B,B,B,B
Indonesia,ID,,21351,21352,B,B,B,B
Indonesia,ID,,21361,21362,B,B,B,B
Indonesia,ID,,21364,21369,B,B,B,B
Indonesia,ID,,21373,21377,B,B,B,B
Indonesia,ID,,21381,21381,B,B,B,B
Indonesia,ID,,21411,21419,B,B,B,B
Indonesia,ID,,21421,21429,B,B,B,B
Indonesia,ID,,21451,21452,B,B,B,B
Indonesia,ID,,21454,21455,B,B,B,B
Indonesia,ID,,21457,21457,B,B,B,B
Indonesia,ID,,21459,21459,B,B,B,B
Indonesia,ID,,21461,21463,B,B,B,B
Indonesia,ID,,21464,21464,B,B,B,B
Indonesia,ID,,21465,21465,B,B,B,B
Indonesia,ID,,21471,21475,B,B,B,B
Indonesia,ID,,21476,21477,B,B,B,B
Indonesia,ID,,21511,21519,B,B,B,B
Indonesia,ID,,21561,21561,B,B,B,B
Indonesia,ID,,21563,21563,B,B,B,B
Indonesia,ID,,21571,21572,B,B,B,B
Indonesia,ID,,21611,21611,B,B,B,B
Indonesia,ID,,21652,21654,B,B,B,B
Indonesia,ID,,21656,21658,B,B,B,B
Indonesia,ID,,21711,21719,B,B,B,B
Indonesia,ID,,21752,21752,B,B,B,B
Indonesia,ID,,21754,21755,B,B,B,B
Indonesia,ID,,21774,21775,B,B,B,B
Indonesia,ID,,21781,21782,B,B,B,B
Indonesia,ID,,22111,22115,B,B,B,B
Indonesia,ID,,22119,22119,B,B,B,B
Indonesia,ID,,22152,22155,B,B,B,B
Indonesia,ID,,22156,22159,B,B,B,B
Indonesia,ID,,22161,22165,B,B,B,B
Indonesia,ID,,22171,22173,B,B,B,B
Indonesia,ID,,22211,22219,B,B,B,B
Indonesia,ID,,22251,22254,B,B,B,B
Indonesia,ID,,22255,22257,B,B,B,B
Indonesia,ID,,22261,22263,B,B,B,B
Indonesia,ID,,22264,22264,B,B,B,B
Indonesia,ID,,22271,22272,B,B,B,B
Indonesia,ID,,22273,22278,B,B,B,B
Indonesia,ID,,22281,22283,B,B,B,B
Indonesia,ID,,22284,22284,B,B,B,B
Indonesia,ID,,22311,22316,B,B,B,B
Indonesia,ID,,22319,22319,B,B,B,B
Indonesia,ID,,22322,22322,B,B,B,B
Indonesia,ID,,22324,22324,B,B,B,B
Indonesia,ID,,22334,22334,B,B,B,B
Indonesia,ID,,22337,22337,B,B,B,B
Indonesia,ID,,22343,22343,B,B,B,B
Indonesia,ID,,22345,22345,B,B,B,B
Indonesia,ID,,22348,22348,B,B,B,B
Indonesia,ID,,22351,22351,B,B,B,B
Indonesia,ID,,22352,22357,B,B,B,B
Indonesia,ID,,22376,22376,B,B,B,B
Indonesia,ID,,22381,22386,B,B,B,B
Indonesia,ID,,22387,22389,B,B,B,B
Indonesia,ID,,22391,22396,B,B,B,B
Indonesia,ID,,22397,22399,B,B,B,B
Indonesia,ID,,22411,22419,B,B,B,B
Indonesia,ID,,22427,22428,B,B,B,B
Indonesia,ID,,22452,22458,B,B,B,B
Indonesia,ID,,22461,22461,B,B,B,B
Indonesia,ID,,22463,22463,B,B,B,B
Indonesia,ID,,22465,22466,B,B,B,B
Indonesia,ID,,22467,22467,B,B,B,B
Indonesia,ID,,22471,22476,B,B,B,B
Indonesia,ID,,22481,22485,B,B,B,B
Indonesia,ID,,22491,22495,B,B,B,B
Indonesia,ID,,22511,22514,B,B,B,B
Indonesia,ID,,22521,22524,B,B,B,B
Indonesia,ID,,22531,22538,B,B,B,B
Indonesia,ID,,22539,22539,B,B,B,B
Indonesia,ID,,22562,22565,B,B,B,B
Indonesia,ID,,22566,22566,B,B,B,B
Indonesia,ID,,22571,22576,B,B,B,B
Indonesia,ID,,22611,22618,B,B,B,B
Indonesia,ID,,22619,22619,B,B,B,B
Indonesia,ID,,22621,22625,B,B,B,B
Indonesia,ID,,22631,22638,B,B,B,B
Indonesia,ID,,22641,22649,B,B,B,B
Indonesia,ID,,22651,22651,B,B,B,B
Indonesia,ID,,22653,22653,B,B,B,B
Indonesia,ID,,22654,22654,B,B,B,B
Indonesia,ID,,22655,22657,B,B,B,B
Indonesia,ID,,22711,22716,B,B,B,B
Indonesia,ID,,22717,22717,B,B,B,B
Indonesia,ID,,22718,22719,B,B,B,B
Indonesia,ID,,22721,22728,B,B,B,B
Indonesia,ID,,22729,22731,B,B,B,B
Indonesia,ID,,22732,22733,B,B,B,B
Indonesia,ID,,22735,22735,B,B,B,B
Indonesia,ID,,22736,22737,B,B,B,B
Indonesia,ID,,22738,22738,B,B,B,B
Indonesia,ID,,22739,22739,B,B,B,B
Indonesia,ID,,22741,22742,B,B,B,B
Indonesia,ID,,22743,22746,B,B,B,B
Indonesia,ID,,22747,22747,B,B,B,B
Indonesia,ID,,22751,22752,B,B,B,B
Indonesia,ID,,22753,22753,B,B,B,B
Indonesia,ID,,22754,22754,B,B,B,B
Indonesia,ID,,22755,22756,B,B,B,B
Indonesia,ID,,22758,22758,B,B,B,B
Indonesia,ID,,22759,22759,B,B,B,B
Indonesia,ID,,22762,22763,B,B,B,B
Indonesia,ID,,22764,22764,B,B,B,B
Indonesia,ID,,22765,22765,B,B,B,B
Indonesia,ID,,22766,22768,B,B,B,B
Indonesia,ID,,22772,22772,B,B,B,B
Indonesia,ID,,22773,22774,B,B,B,B
Indonesia,ID,,22775,22775,B,B,B,B
Indonesia,ID,,22781,22785,B,B,B,B
Indonesia,ID,,22791,22795,B,B,B,B
Indonesia,ID,,22811,22812,B,B,B,B
Indonesia,ID,,22813,22813,B,B,B,B
Indonesia,ID,,22814,22817,B,B,B,B
Indonesia,ID,,22818,22818,B,B,B,B
Indonesia,ID,,22821,22825,B,B,B,B
Indonesia,ID,,22841,22845,B,B,B,B
Indonesia,ID,,22851,22854,B,B,B,B
Indonesia,ID,,22855,22856,B,B,B,B
Indonesia,ID,,22857,22857,B,B,B,B
Indonesia,ID,,22858,22858,B,B,B,B
Indonesia,ID,,22861,22867,B,B,B,B
Indonesia,ID,,22868,22869,B,B,B,B
Indonesia,ID,,22871,22876,B,B,B,B
Indonesia,ID,,22877,22879,B,B,B,B
Indonesia,ID,,22881,22881,B,B,B,B
Indonesia,ID,,22882,22883,B,B,B,B
Indonesia,ID,,22888,22889,B,B,B,B
Indonesia,ID,,22891,22898,B,B,B,B
Indonesia,ID,,22911,22913,B,B,B,B
Indonesia,ID,,22915,22919,B,B,B,B
Indonesia,ID,,22951,22952,B,B,B,B
Indonesia,ID,,22953,22955,B,B,B,B
Indonesia,ID,,22961,22961,B,B,B,B
Indonesia,ID,,22963,22963,B,B,B,B
Indonesia,ID,,22976,22978,B,B,B,B
Indonesia,ID,,22983,22983,B,B,B,B
Indonesia,ID,,22984,22984,B,B,B,B
Indonesia,ID,,22987,22989,B,B,B,B
Indonesia,ID,,22994,22994,B,B,B,B
Indonesia,ID,,22998,22998,B,B,B,B
Indonesia,ID,,23111,23119,B,B,B,B
Indonesia,ID,,23121,23129,B,B,B,B
Indonesia,ID,,23230,23239,B,B,B,B
Indonesia,ID,,23241,23249,B,B,B,B
Indonesia,ID,,23311,23314,B,B,B,B
Indonesia,ID,,23316,23317,B,B,B,B
Indonesia,ID,,23319,23319,B,B,B,B
Indonesia,ID,,23351,23354,B,B,B,B
Indonesia,ID,,23355,23355,B,B,B,B
Indonesia,ID,,23361,23363,B,B,B,B
Indonesia,ID,,23364,23368,B,B,B,B
Indonesia,ID,,23371,23373,B,B,B,B
Indonesia,ID,,23374,23374,B,B,B,B
Indonesia,ID,,23381,23381,B,B,B,B
Indonesia,ID,,23382,23383,B,B,B,B
Indonesia,ID,,23386,23386,B,B,B,B
Indonesia,ID,,23391,23391,B,B,B,B
Indonesia,ID,,23511,23518,B,B,B,B
Indonesia,ID,,23521,23529,B,B,B,B
Indonesia,ID,,23611,23618,B,B,B,B
Indonesia,ID,,23619,23619,B,B,B,B
Indonesia,ID,,23621,23622,B,B,B,B
Indonesia,ID,,23641,23644,B,B,B,B
Indonesia,ID,,23652,23657,B,B,B,B
Indonesia,ID,,23661,23662,B,B,B,B
Indonesia,ID,,23663,23665,B,B,B,B
Indonesia,ID,,23671,23672,B,B,B,B
Indonesia,ID,,23673,23675,B,B,B,B
Indonesia,ID,,23681,23683,B,B,B,B
Indonesia,ID,,23684,23689,B,B,B,B
Indonesia,ID,,23691,23691,B,B,B,B
Indonesia,ID,,23711,23718,B,B,B,B
Indonesia,ID,,23719,23719,B,B,B,B
Indonesia,ID,,23741,23743,B,B,B,B
Indonesia,ID,,23752,23755,B,B,B,B
Indonesia,ID,,23756,23756,B,B,B,B
Indonesia,ID,,23757,23758,B,B,B,B
Indonesia,ID,,23761,23767,B,B,B,B
Indonesia,ID,,23771,23774,B,B,B,B
Indonesia,ID,,23775,23775,B,B,B,B
Indonesia,ID,,23776,23776,B,B,B,B
Indonesia,ID,,23777,23779,B,B,B,B
Indonesia,ID,,23782,23782,B,B,B,B
Indonesia,ID,,23785,23785,B,B,B,B
Indonesia,ID,,23791,23791,B,B,B,B
Indonesia,ID,,23811,23811,B,B,B,B
Indonesia,ID,,23891,23894,B,B,B,B
Indonesia,ID,,23895,23899,B,B,B,B
Indonesia,ID,,23911,23913,B,B,B,B
Indonesia,ID,,23915,23915,B,B,B,B
Indonesia,ID,,23917,23919,B,B,B,B
Indonesia,ID,,23951,23952,B,B,B,B
Indonesia,ID,,24111,24116,B,B,B,B
Indonesia,ID,,24117,24117,B,B,B,B
Indonesia,ID,,24118,24119,B,B,B,B
Indonesia,ID,,24151,24153,B,B,B,B
Indonesia,ID,,24154,24154,B,B,B,B
Indonesia,ID,,24161,24167,B,B,B,B
Indonesia,ID,,24168,24169,B,B,B,B
Indonesia,ID,,24171,24174,B,B,B,B
Indonesia,ID,,24175,24179,B,B,B,B
Indonesia,ID,,24181,24188,B,B,B,B
Indonesia,ID,,24191,24193,B,B,B,B
Indonesia,ID,,24211,24211,B,B,B,B
Indonesia,ID,,24219,24219,B,B,B,B
Indonesia,ID,,24251,24251,B,B,B,B
Indonesia,ID,,24252,24259,B,B,B,B
Indonesia,ID,,24261,24264,B,B,B,B
Indonesia,ID,,24265,24267,B,B,B,B
Indonesia,ID,,24311,24311,B,B,B,B
Indonesia,ID,,24312,24312,B,B,B,B
Indonesia,ID,,24313,24315,B,B,B,B
Indonesia,ID,,24319,24319,B,B,B,B
Indonesia,ID,,24321,24321,B,B,B,B
Indonesia,ID,,24331,24331,B,B,B,B
Indonesia,ID,,24341,24341,B,B,B,B
Indonesia,ID,,24351,24352,B,B,B,B
